ply,fullmove,side,clock_in_ms,budget_ms,used_ms,clock_out_ms,depth,nodes,fen
41,30,w,65437.7,3344.7,2843.7,62594.1,13,6664970,4r3/1p4k1/3r2p1/p1bP1p1p/2P5/3BpR1P/PP2K1P1/5R2 w - - 2 30
42,30,b,59762.5,3089.3,1586.4,58176.1,13,3825058,4r3/1p4k1/3r2p1/p1bP1p1p/2P5/1P1BpR1P/P3K1P1/5R2 b - - 0 30
43,31,w,63094.1,3239.2,2194.9,60899.1,13,5326398,4r3/1p4k1/r5p1/p1bP1p1p/2P5/1P1BpR1P/P3K1P1/5R2 w - - 1 31
44,31,b,58676.1,3040.4,1801.4,56874.6,12,4561722,4r3/1p4k1/r5p1/p1bP1p1p/2P5/1P2pR1P/P1B1K1P1/5R2 b - - 2 31
45,32,w,61399.1,3163.0,2561.5,58837.6,13,6209698,4r3/1p4k1/1r4p1/p1bP1p1p/2P5/1P2pR1P/P1B1K1P1/5R2 w - - 3 32
46,32,b,57374.6,2981.9,2535.3,54839.3,13,6286080,4r3/1p4k1/1r4p1/p1bP1p1p/2P5/1P2pR1P/P1B1K1P1/3R4 b - - 4 32
47,33,w,59337.6,3070.2,1663.5,57674.1,13,4016208,4r3/1p4k1/1r4p1/2bP1p1p/p1P5/1P2pR1P/P1B1K1P1/3R4 w - - 0 33
48,33,b,55339.3,2890.3,2457.6,52881.7,13,6086404,4r3/1p4k1/1r4p1/2bP1p1p/p1P5/1P2pR1P/P1B1K1P1/1R6 b - - 1 33
49,34,w,58174.1,3017.8,2566.2,55608.0,14,6202880,4r3/1p4k1/1r4p1/2bP1p1p/2P5/1p2pR1P/P1B1K1P1/1R6 w - - 0 34
50,34,b,53381.7,2802.2,2382.5,50999.2,13,5833233,4r3/1p4k1/1r4p1/2bP1p1p/2P5/1R2pR1P/P1B1K1P1/8 b - - 0 34
51,35,w,56108.0,2924.9,1596.4,54511.5,13,3755347,4r3/1p3k2/1r4p1/2bP1p1p/2P5/1R2pR1P/P1B1K1P1/8 w - - 1 35
52,35,b,51499.2,2717.5,1451.9,50047.3,14,3518699,4r3/1p3k2/1R4p1/2bP1p1p/2P5/4pR1P/P1B1K1P1/8 b - - 0 35
53,36,w,55011.5,2875.5,2246.9,52764.6,14,5422410,4r3/1p3k2/1b4p1/3P1p1p/2P5/4pR1P/P1B1K1P1/8 w - - 0 36
54,36,b,50547.3,2674.6,2274.1,48273.3,14,5165315,4r3/1p3k2/1b4p1/3P1p1p/B1P5/4pR1P/P3K1P1/8 b - - 1 36
55,37,w,53264.6,2796.9,2116.1,51148.5,14,4962052,8/1p3k2/1b4p1/3P1p1p/B1P1r3/4pR1P/P3K1P1/8 w - - 2 37
56,37,b,48773.3,2594.8,1882.8,46890.5,13,4271785,8/1p3k2/1b1P2p1/5p1p/B1P1r3/4pR1P/P3K1P1/8 b - - 0 37
57,38,w,51648.5,2724.2,1374.4,50274.2,13,3153296,8/1p6/1b1P1kp1/5p1p/B1P1r3/4pR1P/P3K1P1/8 w - - 1 38
58,38,b,47390.5,2532.6,2153.2,45237.3,14,4906240,8/1p6/1b1P1kp1/1B3p1p/2P1r3/4pR1P/P3K1P1/8 b - - 2 38
59,39,w,50774.2,2684.8,2283.0,48491.2,15,5578001,8/1p6/1b1P1kp1/1B3p1p/2Pr4/4pR1P/P3K1P1/8 w - - 3 39
60,39,b,45737.3,2458.2,1610.1,44127.2,13,3932010,8/1p6/1b1P1kp1/1B3p1p/2Pr4/4R2P/P3K1P1/8 b - - 0 39
61,40,w,48991.2,2604.6,2214.5,46776.7,14,5391360,8/1p6/1b1r1kp1/1B3p1p/2P5/4R2P/P3K1P1/8 w - - 0 40
62,40,b,44627.2,2408.2,1427.7,43199.5,12,3466786,4R3/1p6/1b1r1kp1/1B3p1p/2P5/7P/P3K1P1/8 b - - 1 40
63,41,w,47276.7,2527.5,2149.0,45127.7,12,5167616,4R3/1p6/3r1kp1/bB3p1p/2P5/7P/P3K1P1/8 w - - 2 41
64,41,b,43699.5,2366.5,2012.4,41687.1,12,4917510,4R3/1p6/3r1kp1/bB3p1p/P1P5/7P/4K1P1/8 b - - 0 41
65,42,w,45627.7,2453.2,1252.5,44375.1,13,2921951,4R3/1p6/5kp1/bB3p1p/P1P5/7P/3rK1P1/8 w - - 1 42
66,42,b,42187.1,2298.4,1167.1,41020.0,12,2896466,4R3/1p6/5kp1/bB3p1p/P1P5/7P/3r2P1/5K2 b - - 2 42
67,43,w,44875.1,2419.4,2057.2,42818.0,13,5003520,4R3/8/1p3kp1/bB3p1p/P1P5/7P/3r2P1/5K2 w - - 0 43
68,43,b,41520.0,2268.4,1928.6,39591.4,14,4571667,5R2/8/1p3kp1/bB3p1p/P1P5/7P/3r2P1/5K2 b - - 1 43
69,44,w,43318.0,2349.3,1997.3,41320.6,14,4649989,5R2/8/1p4p1/bB3pkp/P1P5/7P/3r2P1/5K2 w - - 2 44
70,44,b,40091.4,2204.1,1874.0,38217.4,14,4407296,6R1/8/1p4p1/bB3pkp/P1P5/7P/3r2P1/5K2 b - - 3 44
71,45,w,41820.6,2281.9,1940.4,39880.3,15,4687875,6R1/8/1p4p1/bB3pk1/P1P4p/7P/3r2P1/5K2 w - - 0 45
72,45,b,38717.4,2142.3,1821.5,36895.9,15,4286208,4B1R1/8/1p4p1/b4pk1/P1P4p/7P/3r2P1/5K2 b - - 1 45
73,46,w,40380.3,2217.1,1419.6,38960.7,15,3393721,4B1R1/8/1p1r2p1/b4pk1/P1P4p/7P/6P1/5K2 w - - 2 46
74,46,b,37395.9,2082.8,1770.9,35625.0,15,4299523,6R1/5B2/1p1r2p1/b4pk1/P1P4p/7P/6P1/5K2 b - - 3 46
75,47,w,39460.7,2175.7,1850.0,37610.7,15,4548107,6R1/5B2/1p1r2p1/5pk1/PbP4p/7P/6P1/5K2 w - - 4 47
76,47,b,36125.0,2025.6,1722.5,34402.6,15,4166400,6R1/5B2/1p1r2p1/5pk1/PbP4p/7P/4K1P1/8 b - - 5 47
77,48,w,38110.7,2115.0,1798.2,36312.5,15,4408593,6R1/5B2/1p3rp1/5pk1/PbP4p/7P/4K1P1/8 w - - 6 48
78,48,b,34902.6,1970.6,1675.9,33226.6,15,3581184,6R1/8/1p3rp1/3B1pk1/PbP4p/7P/4K1P1/8 b - - 7 48
79,49,w,36812.5,2056.6,1748.6,35063.9,15,4095492,5rR1/8/1p4p1/3B1pk1/PbP4p/7P/4K1P1/8 w - - 8 49
80,49,b,33726.6,1917.7,1630.5,32096.1,15,3994112,5r2/6R1/1p4p1/3B1pk1/PbP4p/7P/4K1P1/8 b - - 9 49
81,50,w,35563.9,2000.4,1700.7,33863.1,16,4071939,4r3/6R1/1p4p1/3B1pk1/PbP4p/7P/4K1P1/8 w - - 10 50
82,50,b,32596.1,1866.8,964.0,31632.0,14,2322298,4r3/6R1/1p4p1/3B1pk1/PbP4p/3K3P/6P1/8 b - - 11 50
83,51,w,34363.1,1946.3,1655.1,32708.0,14,4089090,4r3/6R1/1p4p1/2bB1pk1/P1P4p/3K3P/6P1/8 w - - 12 51
84,51,b,32132.0,1845.9,1202.2,30929.8,13,2937262,4r3/6R1/1p4p1/2bB1pk1/P1P4p/7P/3K2P1/8 b - - 13 51
85,52,w,33208.0,1894.4,1610.8,31597.2,14,3968256,8/6R1/1p4p1/2bB1pk1/P1P4p/4r2P/3K2P1/8 w - - 14 52
86,52,b,31429.8,1814.3,1542.6,29887.2,13,3744266,6R1/8/1p4p1/2bB1pk1/P1P4p/4r2P/3K2P1/8 b - - 15 52
87,53,w,32097.2,1844.4,1335.8,30761.4,13,3374653,6R1/8/1p4p1/2bB1pk1/P1P4p/6rP/3K2P1/8 w - - 16 53
88,53,b,30387.2,1767.4,1014.5,29372.7,14,2492101,6R1/8/1p4p1/2b2pk1/P1P4p/5BrP/3K2P1/8 b - - 17 53
89,54,w,31261.4,1806.8,1536.2,29725.2,14,3641088,6R1/8/1p4p1/2b2p2/P1P2k1p/5BrP/3K2P1/8 w - - 18 54
90,54,b,29872.7,1744.3,1483.1,28389.6,13,3372544,7R/8/1p4p1/2b2p2/P1P2k1p/5BrP/3K2P1/8 b - - 19 54
91,55,w,30225.2,1760.1,1496.9,28728.4,13,3470853,7R/8/1p6/2b2pp1/P1P2k1p/5BrP/3K2P1/8 w - - 0 55
92,55,b,28889.6,1700.0,1023.4,27866.2,13,2356255,8/8/1p6/2b2ppR/P1P2k1p/5BrP/3K2P1/8 b - - 1 55
93,56,w,29228.4,1715.3,1458.4,27769.9,13,3550729,8/4b3/1p6/5ppR/P1P2k1p/5BrP/3K2P1/8 w - - 2 56
94,56,b,28366.2,1676.5,1425.4,26940.8,14,3536640,8/4b3/1p5R/5pp1/P1P2k1p/5BrP/3K2P1/8 b - - 3 56
95,57,w,28269.9,1672.1,1421.9,26848.0,14,3406848,8/4b3/1p5R/5p2/P1P2kpp/5BrP/3K2P1/8 w - - 0 57
96,57,b,27440.8,1634.8,1390.4,26050.4,14,3596800,8/4b3/1p5R/5p2/P1P2kPp/5Br1/3K2P1/8 b - - 0 57
97,58,w,27348.0,1630.7,910.6,26437.4,13,2182978,8/4b3/1p5R/8/P1P2kpp/5Br1/3K2P1/8 w - - 0 58
98,58,b,26550.4,1594.8,1356.2,25194.2,13,3351808,8/4b3/1p5R/3B4/P1P2kpp/6r1/3K2P1/8 b - - 1 58
99,59,w,26937.4,1612.2,1371.1,25566.3,13,3263750,8/4b3/1p5R/3B4/P1P2kp1/6rp/3K2P1/8 w - - 0 59
100,59,b,25694.2,1556.2,931.6,24762.6,12,2302642,8/4b3/1p5R/3B4/P1P2kp1/6rP/3K4/8 b - - 0 59
101,60,w,26066.3,1573.0,1337.9,24728.4,12,3201792,8/4b3/1p5R/3B4/P1P2k2/6rp/3K4/8 w - - 0 60
102,60,b,25262.6,1536.8,1306.7,23955.9,12,3158023,8/4b3/1R6/3B4/P1P2k2/6rp/3K4/8 b - - 0 60
103,61,w,25228.4,1535.3,929.1,24299.4,11,2177474,8/4b3/1R6/3B4/P1P2k2/r6p/3K4/8 w - - 1 61
104,61,b,24455.9,1500.5,1276.3,23179.6,11,2940677,8/1R2b3/8/3B4/P1P2k2/r6p/3K4/8 b - - 2 61
105,62,w,24799.4,1516.0,1289.1,23510.3,11,3142656,8/1R6/8/3B2b1/P1P2k2/r6p/3K4/8 w - - 3 62
106,62,b,23679.6,1465.6,982.7,22696.9,11,2308789,8/1R6/8/3B2b1/P1P2k2/r6p/2K5/8 b - - 4 62
107,63,w,24010.3,1480.5,1258.9,22751.3,11,2950917,8/1R6/5b2/3B4/P1P2k2/r6p/2K5/8 w - - 5 63
108,63,b,23196.9,1443.9,1227.7,21969.2,12,2992128,8/5R2/5b2/3B4/P1P2k2/r6p/2K5/8 b - - 6 63
109,64,w,23251.3,1446.3,1087.6,22163.8,11,2576476,8/5R2/5b2/3B1k2/P1P5/r6p/2K5/8 w - - 7 64
110,64,b,22469.2,1411.1,1092.3,21376.9,11,2666897,8/R7/5b2/3B1k2/P1P5/r6p/2K5/8 b - - 8 64
111,65,w,22663.8,1419.9,1207.7,21456.0,11,2843904,8/R7/5b2/3B1k2/P1P5/r7/2K4p/8 w - - 0 65
112,65,b,21876.9,1384.5,1177.4,20699.5,11,2805504,8/R7/5b2/3B1k2/P1P5/r7/3K3p/8 b - - 1 65
113,66,w,21956.0,1388.0,1180.4,20775.7,12,2683136,8/R7/8/3B1k2/P1P5/r1b5/3K3p/8 w - - 2 66
114,66,b,21199.5,1354.0,1151.4,20048.1,12,2722048,8/R7/8/3B1k2/P1P5/r1b5/4K2p/8 b - - 3 66
115,67,w,21275.7,1357.4,1154.4,20121.3,11,2592000,8/R7/8/3B1k2/PbP5/r7/4K2p/8 w - - 4 67
116,67,b,20548.1,1324.7,958.8,19589.3,11,2209964,8/7R/8/3B1k2/PbP5/r7/4K2p/8 b - - 5 67
117,68,w,20621.3,1328.0,797.3,19824.0,10,1760257,8/7R/8/2bB1k2/P1P5/r7/4K2p/8 w - - 6 68
118,68,b,20089.3,1304.0,1079.1,19010.2,10,2467383,8/7R/2B5/2b2k2/P1P5/r7/4K2p/8 b - - 7 68
119,69,w,20324.0,1314.6,960.0,19364.1,10,2173719,8/7R/2B5/2b5/P1P3k1/r7/4K2p/8 w - - 8 69
120,69,b,19510.2,1278.0,944.9,18565.3,12,2131316,8/6R1/2B5/2b5/P1P3k1/r7/4K2p/8 b - - 9 69
121,70,w,19864.1,1293.9,1100.2,18763.9,11,2502656,8/6R1/2B5/2b2k2/P1P5/r7/4K2p/8 w - - 10 70
122,70,b,19065.3,1257.9,629.8,18435.5,10,1387106,8/2R5/2B5/2b2k2/P1P5/r7/4K2p/8 b - - 11 70
123,71,w,19263.9,1266.9,1077.3,18186.5,10,2480133,8/2R5/2Bb4/5k2/P1P5/r7/4K2p/8 w - - 12 71
124,71,b,18935.5,1252.1,1021.3,17914.2,10,2268171,8/7R/2Bb4/5k2/P1P5/r7/4K2p/8 b - - 13 71
125,72,w,18686.5,1240.9,651.2,18035.3,9,1401374,8/7R/2B5/5k2/P1P2b2/r7/4K2p/8 w - - 14 72
126,72,b,18414.2,1228.6,918.9,17495.3,10,2145464,8/7R/2B5/P4k2/2P2b2/r7/4K2p/8 b - - 0 72
127,73,w,18535.3,1234.1,808.9,17726.5,11,1893429,8/7R/2B2k2/P7/2P2b2/r7/4K2p/8 w - - 1 73
128,73,b,17995.3,1209.8,861.0,17134.3,11,2026440,8/R7/2B2k2/P7/2P2b2/r7/4K2p/8 b - - 2 73
129,74,w,18226.5,1220.2,1037.9,17188.6,12,2474247,8/R7/2B2k2/P7/2P2b2/4r3/4K2p/8 w - - 3 74
130,74,b,17634.3,1193.5,713.7,16920.6,12,1710441,8/R7/2B2k2/P7/2P2b2/4r3/7p/5K2 b - - 4 74
131,75,w,17688.6,1196.0,649.1,17039.5,11,1448338,8/R7/2B2k2/P7/2P2b2/2r5/7p/5K2 w - - 5 75
132,75,b,17420.6,1183.9,1007.1,16413.5,12,2445824,8/R7/P1B2k2/8/2P2b2/2r5/7p/5K2 b - - 0 75
133,76,w,17539.5,1189.3,770.1,16769.4,11,1807664,8/R7/P1B2k2/8/2r2b2/8/7p/5K2 w - - 0 76
134,76,b,16913.5,1161.1,781.9,16131.7,10,1909729,8/R7/P4k2/8/2r2b2/8/6Bp/5K2 b - - 1 76
135,77,w,17269.4,1177.1,1001.2,16268.2,11,2369280,8/R7/P4k2/8/2r5/6b1/6Bp/5K2 w - - 2 77
136,77,b,16631.7,1148.4,976.7,15655.0,11,2313986,8/R7/P4k2/8/2r5/6b1/4K1Bp/8 b - - 3 77
137,78,w,16768.2,1154.6,982.0,15786.2,11,2345728,8/R7/P4k2/8/r7/6b1/4K1Bp/8 w - - 4 78
138,78,b,16155.0,1127.0,943.6,15211.4,11,2320539,8/RB6/P4k2/8/r7/6b1/4K2p/8 b - - 5 78
139,79,w,16286.2,1132.9,871.1,15415.2,11,2019124,8/RB6/P4k2/8/1r6/6b1/4K2p/8 w - - 6 79
140,79,b,15711.4,1107.0,941.5,14769.9,11,2268928,8/R7/P4k2/8/1r6/6b1/4K1Bp/8 b - - 7 79
141,80,w,15915.2,1116.2,949.4,14965.8,11,2188544,8/R7/P4k2/8/r7/6b1/4K1Bp/8 w - - 8 80
142,80,b,15269.9,1087.1,924.5,14345.4,12,2177536,8/RB6/P4k2/8/r7/6b1/4K2p/8 b - - 9 80
143,81,w,15465.8,1096.0,932.2,14533.6,12,2158336,8/RB6/P4k2/8/1r6/6b1/4K2p/8 w - - 10 81
144,81,b,14845.4,1068.0,638.4,14207.0,10,1472522,8/R7/P4k2/3B4/1r6/6b1/4K2p/8 b - - 11 81
145,82,w,15033.6,1076.5,915.5,14118.0,11,2130688,8/R7/P4k2/1r1B4/8/6b1/4K2p/8 w - - 12 82
146,82,b,14707.0,1061.8,831.9,13875.1,11,1991423,8/R7/P4k2/1r6/8/6b1/4K1Bp/8 b - - 13 82
147,83,w,14618.0,1057.8,899.7,13718.3,11,2040835,8/R7/P4k2/r7/8/6b1/4K1Bp/8 w - - 14 83
148,83,b,14375.1,1046.9,890.3,13484.8,11,2140426,8/7R/P4k2/r7/8/6b1/4K1Bp/8 b - - 15 83
149,84,w,14218.3,1039.8,884.5,13333.8,11,2010624,8/7R/P4k2/8/8/6b1/r3K1Bp/8 w - - 16 84
150,84,b,13984.8,1029.3,828.1,13156.7,10,1975790,8/7R/P4k2/8/8/4K1b1/r5Bp/8 b - - 17 84
151,85,w,13833.8,1022.5,605.7,13228.1,10,1365912,8/7R/P2b1k2/8/8/4K3/r5Bp/8 w - - 18 85
152,85,b,13656.7,1014.6,863.1,12793.6,10,2014464,8/1B5R/P2b1k2/8/8/4K3/r6p/8 b - - 19 85
153,86,w,13728.1,1017.8,742.8,12985.2,10,1716793,8/1B5R/P2b4/5k2/8/4K3/r6p/8 w - - 20 86
154,86,b,13293.6,998.2,849.0,12444.6,12,2025222,8/1B6/P2b4/5k1R/8/4K3/r6p/8 b - - 21 86
155,87,w,13485.2,1006.8,651.8,12833.5,11,1531439,8/1B6/P2b2k1/7R/8/4K3/r6p/8 w - - 22 87
